ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005008677580557,https://ae-pic-a1.aliexpress-media.com/kf/S6443b3d9ed274db7ac3de91e64e1863dI.jpg,,Multi Functional Electrician Pliers For Wire Splitting And Stripping Specialized For Electricians,UGX 80150,UGX 33197,58%,UGX,7.0,UGX 2324,7.0,UGX 2324,19080,92.2%,https://s.click.aliexpress.com/e/_c4aKI57L,,,,,,
1005008041186169,https://ae-pic-a1.aliexpress-media.com/kf/S319f897319234677b9f020071ac69ca7V.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2668850177/p/1/e/6/t/10301/4000173726208.mp4,250W PD Car Charger QC3.0 Fast Charge two to Six Port Car Cigarette Lighter Plug Car Charger Flash Charge with Digital Display,UGX 39335,UGX 17601,55%,UGX,7.0,UGX 1232,7.0,UGX 1232,15004,92.7%,https://s.click.aliexpress.com/e/_c3mgm4Od,,,,,,
33018557495,https://ae-pic-a1.aliexpress-media.com/kf/H9dc72aa579a64abcb5b8d98b0a4436d76.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/3242317487/p/1/e/6/t/10301/340881621526.mp4,Medical Inhaler Set Atomized Cup Air Compressor Nebulizer Medicine Bottle Tank Home Allergy Inhaler Aerosol Medicine Accessories,UGX 24167,UGX 4090,83%,UGX,7.0,UGX 286,7.0,UGX 286,133,96.2%,https://s.click.aliexpress.com/e/_c2QP7wKN,,,,,,
1005007613746071,https://ae-pic-a1.aliexpress-media.com/kf/Sb347e7feff3a4b20b1ed9df62b838f4do.jpg,,New Summer Sport Yoga Headband Wide Elastic Hair Bands Running Fitness Headwear Women Turban Head Warp Hairband Sweatband,UGX 18094,UGX 16028,11%,UGX,18.0,UGX 2885,18.0,UGX 2885,328,90.9%,https://s.click.aliexpress.com/e/_c4axJ0gp,,,,,,
1005006349001267,https://ae-pic-a1.aliexpress-media.com/kf/Sa7e0a830d356445bb9705abf05cfd179J.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676312726/p/1/e/6/t/10301/4000130330108.mp4,AC 85-265V 12W E27 LED Light Bulb with Bluetooth Speaker Music Remote Control Color Changing RGB Lamp for Bedroom Party Decor,UGX 78010,UGX 36939,52%,UGX,7.0,UGX 2586,7.0,UGX 2586,4733,82.6%,https://s.click.aliexpress.com/e/_c3xKG03f,,,,,,
1005005568125240,https://ae-pic-a1.aliexpress-media.com/kf/S3f183b6baaeb4dcb941521777223567fm.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673697036/p/1/e/6/t/10301/1100150121101.mp4,Grade A Keel Rope Bracelet Men Femme Lucky Red Thread Braclet Attract Mirco Magentic Couple Braslet Wealth Prosperity Brazalete,UGX 36279,UGX 16074,55%,UGX,7.0,UGX 1125,7.0,UGX 1125,8011,93.4%,https://s.click.aliexpress.com/e/_c3sMLA1F,,,,,,
1005006611425098,https://ae-pic-a1.aliexpress-media.com/kf/S615e7e0ba0254a13adbe2141c026884ce.jpg,,Casual cotton men's shirt slim fit horse logo bottom inch shirt Oxford spinning long sleeved striped shirt,UGX 193748,UGX 118055,39%,UGX,9.0,UGX 10625,9.0,UGX 10625,173,88.8%,https://s.click.aliexpress.com/e/_c30gp2vx,,,,,,
1005007957327517,https://ae-pic-a1.aliexpress-media.com/kf/Secbb5f1c9b624aafbc61ffb798ea2e05Q.jpg,,SYNOKE Colorful Children Seven Lights Watches Sport Students Digital Watch For Kids Waterproof Electronic Watch Shock Resist,UGX 62922,UGX 28765,54%,UGX,18.0,UGX 5178,18.0,UGX 5178,366,95.1%,https://s.click.aliexpress.com/e/_c377apA1,,,,,,
1005005424739075,https://ae-pic-a1.aliexpress-media.com/kf/S15bdf3f964e04d42bbc286e62c9dcc3bB.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2207671742434/p/1/e/6/t/10301/318548334943.mp4,New Rfid Men Card Wallets Small Card Wallets Carbon Fiber Mini Men's Wallet High Qaulity PU Leather Slim Male Purses,UGX 68351,UGX 31425,54%,UGX,7.0,UGX 2200,7.0,UGX 2200,129,94.0%,https://s.click.aliexpress.com/e/_c2vwDBR3,,,,,,
1005009254216387,https://ae-pic-a1.aliexpress-media.com/kf/S814a46217b3e48809e14c45721d92efbE.jpg,,Bluetooth 5.3 Headsets Gaming Headphones Dual Mode Wireless Earphones Foldable Noise Reduction Music Headsets For iPhone Xiaomi,UGX 89015,UGX 41549,53%,UGX,7.0,UGX 2908,7.0,UGX 2908,15893,85.8%,https://s.click.aliexpress.com/e/_c3PQfqYt,,,,,,
1005007345482625,https://ae-pic-a1.aliexpress-media.com/kf/S820827f1a8fe40688bd785dd4dcc6f6cw.jpg,,Weightlifti Gym Gloves Fitness Training Fingerless Women Men Bodybuilding Exercise Sports Gloves Cycling Anti Slip Breathable,UGX 44410,UGX 19693,55%,UGX,18.0,UGX 3545,18.0,UGX 3545,8192,87.8%,https://s.click.aliexpress.com/e/_c3wncz0V,,,,,,
1005009394718628,https://ae-pic-a1.aliexpress-media.com/kf/S4d2aa5edfee64c4cb54fa3285e735e18t.jpg,,"Mesh backpack, swimming drawstring bag, backpack with wet pocket, beach storage backpack, outdoor fishing bag",UGX 118471,UGX 55984,52%,UGX,7.0,UGX 3919,7.0,UGX 3919,82,90.0%,https://s.click.aliexpress.com/e/_c3zM8Jpf,,,,,,
1005008384632210,https://ae-pic-a1.aliexpress-media.com/kf/S5e8ffff70e014056826c4a9a87666ab6Z.jpg,,"1 pcs, thickened file rack, file frame, quadruple file seat, simple data basket, shelf, file basket, office use, student use",UGX 161376,UGX 52804,67%,UGX,7.0,UGX 3696,7.0,UGX 3696,81,90.6%,https://s.click.aliexpress.com/e/_c2RVrGe9,,,,,,
1005009584883228,https://ae-pic-a1.aliexpress-media.com/kf/S10b69e6b92d94f988c94204d0b60a40cZ.jpg,,New Round Frame Sunglasses Men's and Women's Fashionable UV Resistant Sunglasses Outdoor Driving Glasses UV400,UGX 28959,UGX 28959,0%,UGX,10.0,UGX 2896,7.0,UGX 2027,364,88.6%,https://s.click.aliexpress.com/e/_c424di0D,,,,,,
1005009261871587,https://ae-pic-a1.aliexpress-media.com/kf/Sfd3278c1e6c84d07adccf055406a4b7f1.jpg,,T9 Vintage Men's Electric Hair Clipper Beard Trimmer/Rechargeable Hair Cutting Machine With Nose Hair Trimmer Kit Boyfriend Gift,UGX 66615,UGX 4090,93%,UGX,7.0,UGX 286,7.0,UGX 286,35048,88.9%,https://s.click.aliexpress.com/e/_c3njiDY5,,,,,,
1005005547998913,https://ae-pic-a1.aliexpress-media.com/kf/Sc8e303f195224e8488af3355ae8f1cfdm.jpg,,Photochromic Myopia Glasses Blue Light Blocking Sports Nearsighted Eyeglasses Color-Changing Optical Computer Eyewear 0 To 4.0,UGX 33627,UGX 31561,6%,UGX,10.5,UGX 3314,7.0,UGX 2209,37,94.3%,https://s.click.aliexpress.com/e/_c3xOGcuZ,,,,,,
1005008340862283,https://ae-pic-a1.aliexpress-media.com/kf/Sce15e8b06929425ab2d21ad3e807230dl.jpg,,Car Vehicle Tracking Anti-Lost Locator Mini GPS Tracker for Vehicles Locator Tracker for Tracking System Bluetooth,UGX 50633,UGX 22235,56%,UGX,7.0,UGX 1556,7.0,UGX 1556,22391,81.6%,https://s.click.aliexpress.com/e/_c45RPurP,,,,,,
1005010403647997,https://ae-pic-a1.aliexpress-media.com/kf/S541dd283f89d40109a41c86b5357e68af.jpg,,Women Sexy Lingerie Lace Seamless Tube Top Breathable Strapless Bandeau Bra Underwear Without Pad Sleep Underwear Sports Bra,UGX 24522,UGX 22456,8%,UGX,7.0,UGX 1572,7.0,UGX 1572,97,95.0%,https://s.click.aliexpress.com/e/_c3NgdyD3,,,,,,
1005006703408104,https://ae-pic-a1.aliexpress-media.com/kf/S4cc0cc93bad34baa8512825b70ef408eB.png,,High Quality Wireless Bluetooth Speaker 30ft Wireless Range  Subwoofer With Suction CupSuitable for Cycling Picnic Outdoor,UGX 63582,UGX 29725,53%,UGX,7.0,UGX 2081,7.0,UGX 2081,2079,87.2%,https://s.click.aliexpress.com/e/_c4Kyfpfx,,,,,,
1005005580079485,https://ae-pic-a1.aliexpress-media.com/kf/S1fa6a61ebf33468982484654cb27b70b1.jpg,,"1pc A4 File Folders, Documents Organizer, Clipboard With Cover, Paper Folder For Business & School, Stationery & Office Supplies",UGX 85298,UGX 40583,52%,UGX,7.0,UGX 2841,7.0,UGX 2841,7332,93.2%,https://s.click.aliexpress.com/e/_c35bqADT,,,,,,
1005009388339956,https://ae-pic-a1.aliexpress-media.com/kf/S76e927deb0004b6b9335dbab080b3043I.jpg,,New Fashionable Men's Watch Simple Black Male Quartz Watches Arabic digital Casual Drip Oil Strap,UGX 36908,UGX 33913,8%,UGX,18.0,UGX 6104,18.0,UGX 6104,5027,86.4%,https://s.click.aliexpress.com/e/_c4PqIzSZ,,,,,,
1005005397412682,https://ae-pic-a1.aliexpress-media.com/kf/S99a2c28d6b334d30bd6abeb0cc2e0d3bE.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2661819687/p/1/e/6/t/10301/1100064366046.mp4,ECG+PPG Bluetooth Call Smart Watch Men Laser Health Blood Pressure Fitnes Sports Watches Man Sports Waterproof Smartwatch+Box,UGX 144221,UGX 68601,52%,UGX,7.0,UGX 4802,7.0,UGX 4802,1895,87.4%,https://s.click.aliexpress.com/e/_c41oXHah,,,,,,
1005008532114037,https://ae-pic-a1.aliexpress-media.com/kf/S6e337a132ad44213927a8e6bf56eb7a1y.jpg,,Luxury Magnetic Wireless Charge For Magsafe Case For Samsung Galaxy S25 S23 Ultra S24 Plus FE Folding Stand Holder Matte Cover,UGX 31685,UGX 29082,8%,UGX,7.0,UGX 2036,7.0,UGX 2036,1234,93.7%,https://s.click.aliexpress.com/e/_c3eeCAEV,,,,,,
1005007704691145,https://ae-pic-a1.aliexpress-media.com/kf/Sa95ec7bd741d47bfa8154aef1548cee80.jpg,,Thicken Clothes Organizer Pants Sweater Storage Cabinets Drawers Organizer Jeans Storage Box Wardrobe Clothes Storage Organizers,UGX 60305,UGX 28086,53%,UGX,7.0,UGX 1966,7.0,UGX 1966,14030,87.6%,https://s.click.aliexpress.com/e/_c4FWXkFB,,,,,,
1005009662136088,https://ae-pic-a1.aliexpress-media.com/kf/S146b786203254c7abbb7f7df5223bd15w.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239578790/p/1/e/6/t/10301/4000298844554.mp4,360 Rotating Bracket Leather Phone Case for Samsung Galaxy S25 Ultra S24 S23 S22 S25EDGE Magnetic Charging Kickstand Back Cover,UGX 65477,UGX 63411,3%,UGX,7.0,UGX 4439,7.0,UGX 4439,93,90.4%,https://s.click.aliexpress.com/e/_c3QMzB3L,,,,,,
1005010537092864,https://ae-pic-a1.aliexpress-media.com/kf/S24255b7ec46f40b782d001d984617d80I.jpg,,for DDPAI Z90 Master Front HD Lens Dust Protection Anti Glare CPL Filter for DDPAI Rear Camera CPL Filter,UGX 77994,UGX 70145,10%,UGX,7.0,UGX 4910,7.0,UGX 4910,20,100.0%,https://s.click.aliexpress.com/e/_c4UNVh5X,,,,,,
1005007804259367,https://ae-pic-a1.aliexpress-media.com/kf/S8233e206de1a469e82e2d81dcb961009N.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239265354/p/1/e/6/t/10301/1100083371885.mp4,HiBREW Portable Coffee Machine Expresso Coffee Maker Fit Nexpresso Capsule Coffee Powder for Car Camping & Home Heat Water H4A,UGX 964652,UGX 480260,50%,UGX,7.0,UGX 33618,7.0,UGX 33618,17,96.7%,https://s.click.aliexpress.com/e/_c3CIe05T,,,,,,
1005005862270445,https://ae-pic-a1.aliexpress-media.com/kf/Se3d516af11694369b87df80f127a280eP.jpg,,Hippcron CarPlay Android Auto Car Radio Multimedia Video Player 7inch Portable Touch Screen With USB AUX For Rear View Camera,UGX 376370,UGX 188185,50%,UGX,7.0,UGX 13173,7.0,UGX 13173,154,86.9%,https://s.click.aliexpress.com/e/_c3O7WNy9,,,,,,
1005009788749558,https://ae-pic-a1.aliexpress-media.com/kf/S576db3faaa524d90ab10c8771f63f735b.jpg,,G74 Acid Washed Black Cotton Men's Vintage MTB bike Graphic T-shirt |  Streetwear Big Size Cool O-neck men's Tee Tshirt,UGX 72954,UGX 69773,4%,UGX,9.0,UGX 6280,9.0,UGX 6280,2,,https://s.click.aliexpress.com/e/_c3rDyj3j,,,,,,
1005010785290052,https://ae-pic-a1.aliexpress-media.com/kf/Sac3ef311bda3405ca04ab06a1955819ft.jpg,,2Pcs Silicone Elastic Flashlight Lampshade For SP31 SP35 IF22A C8G IF25A SP36 S2 C8 EA01 TS21 Q8 14-75MM Torch,UGX 34677,UGX 15273,55%,UGX,7.0,UGX 1069,7.0,UGX 1069,179,98.1%,https://s.click.aliexpress.com/e/_c4ciQAUD,,,,,,
1005006863344142,https://ae-pic-a1.aliexpress-media.com/kf/Saf19e703d2764292ad7faf8e80984783h.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/234410658/p/1/e/6/t/10301/4000178274162.mp4,Car Covers Outdoor Waterproof Sun Rain Snow Protection UV Auto Cover Universal SUV/Sedan 190T Car Protective Full Covers,UGX 415546,UGX 205707,50%,UGX,7.0,UGX 14399,7.0,UGX 14399,2977,94.0%,https://s.click.aliexpress.com/e/_c4rptsbX,,,,,,
1005006597670357,https://ae-pic-a1.aliexpress-media.com/kf/Sa25e5e07410049a989fabc5c31c13716B.jpg,,TNCE TUYA Smart Plug WiFi or Zigbee3.0 Socket EU 16A/20A Power Monitor Timing Function Voice Control Work With Alexa Google Home,UGX 76458,UGX 35399,53%,UGX,7.0,UGX 2478,7.0,UGX 2478,32003,94.2%,https://s.click.aliexpress.com/e/_c40k3IpF,,,,,,
1005006981580342,https://ae-pic-a1.aliexpress-media.com/kf/S52bec678438a44178a3d64a943080dabN.jpg,,New Zeblaze Btalk 3 Plus Voice Calling Smart Watch 1.39'' Large HD Color Display Fitness Tracking Smartwatch for Men and Ladies,UGX 160288,UGX 76476,52%,UGX,7.0,UGX 5353,7.0,UGX 5353,3349,96.0%,https://s.click.aliexpress.com/e/_c35FKbOt,,,,,,
1005005994073941,https://ae-pic-a1.aliexpress-media.com/kf/S6708b420ddfb48f6b19ebffebefc6582B.jpg,,"Orthopedic Memory Foam Seat Cushion Set, Coccyx Support Cushion, Office Chair, Waist, Back, Lumbar, Car Seat, Hip Massage Pad",UGX 103694,UGX 98816,4%,UGX,7.0,UGX 6917,7.0,UGX 6917,168,90.8%,https://s.click.aliexpress.com/e/_c44JCEHx,,,,,,
1005007826856362,https://ae-pic-a1.aliexpress-media.com/kf/S446c5f63484d477098d98686e408f5e6g.jpg,,Convoy Aluminum Alloy Flashlight Handle with 1/4 UNC Screw,UGX 57450,UGX 55384,3%,UGX,7.0,UGX 3877,7.0,UGX 3877,104,98.4%,https://s.click.aliexpress.com/e/_c3HfVim5,,,,,,
1005008869426309,https://ae-pic-a1.aliexpress-media.com/kf/S90a434cdfca54e7bb14f947ae4b58b0bo.jpg,,NEEBRC 21G Metal Gear Waterproof Dgital RC Servo for 1/14 1/16 1/18 RC Car Drone Boat Hyper Go 14209 14210 MN99S MN82 MN78 WPL,UGX 80921,UGX 38395,52%,UGX,7.0,UGX 2688,7.0,UGX 2688,420,96.5%,https://s.click.aliexpress.com/e/_c3U4j37F,,,,,,
1005008580124111,https://ae-pic-a1.aliexpress-media.com/kf/S70efd95a943c48adb82d8b2027f793f5r.jpg,,"2pcs Modern Blackout Curtains - UV Protection, Heat-Resistant, Light-Blocking Drapes for Living Room & Bedroom, Window Curtains",UGX 93551,UGX 89345,4%,UGX,7.0,UGX 6254,7.0,UGX 6254,546,92.0%,https://s.click.aliexpress.com/e/_c3rD2HHP,,,,,,
1005005994211308,https://ae-pic-a1.aliexpress-media.com/kf/Sac0c4720e7ff405a80bc8d691f97f08fH.jpg,,Memory Foam Seat Cushion Waist Back Support Pillow Set Orthopedic Ergonomic Coccyx Relief Hip Lumbar Pad for Office Chair Car,UGX 117425,UGX 112547,4%,UGX,7.0,UGX 7878,7.0,UGX 7878,162,89.2%,https://s.click.aliexpress.com/e/_c2ywQKop,,,,,,
1005011998831501,https://ae-pic-a1.aliexpress-media.com/kf/S16da0755e67f47aebe4d1e8eb82450c2e.jpg,,Lumintop W3 Rechargeable Flashlight COB Multiple Light Modes Compact Strong Brightness Outdoor Tool 1000 Lumens,UGX 940393,UGX 470197,50%,UGX,7.0,UGX 32914,7.0,UGX 32914,0,,https://s.click.aliexpress.com/e/_c2xGYTB7,,,,,,
1005010683166051,https://ae-pic-a1.aliexpress-media.com/kf/S513fb9543b6940cfb483e864cbf9e174Y.jpg,,for ddpai Dash Cam 4K Z60 pro/ Z60 CPL Filter HD Lens Dust Protection Anti Glare for ddpai Rear camera CPL Filter,UGX 121122,UGX 111207,8%,UGX,7.0,UGX 7784,7.0,UGX 7784,2,,https://s.click.aliexpress.com/e/_c41pzfxL,,,,,,
1005008924686412,https://ae-pic-a1.aliexpress-media.com/kf/Sb23eee0f240346878dd971ca31720f54M.png,,2025 NEW! Auto Ignition Coil Test Injector Solenoid Valve Idling Stepper Motor Instrument Tester Fault Detector Drive Simulator,UGX 417441,UGX 185782,55%,UGX,7.0,UGX 13005,7.0,UGX 13005,950,97.3%,https://s.click.aliexpress.com/e/_c3O3Ffsd,,,,,,
1005010452581433,https://ae-pic-a1.aliexpress-media.com/kf/Sd239b09fe3b24e4b88a925bee44ae541f.jpg,,for ddpai Dash Cam 4K Z60 / Z60 Pro CPL Filter HD Lens Dust Protection Anti Glare for ddpai Rear camera CPL Filter,UGX 93114,UGX 83075,10%,UGX,7.0,UGX 5815,7.0,UGX 5815,65,97.1%,https://s.click.aliexpress.com/e/_c3ZlwAkZ,,,,,,
1005008749190855,https://ae-pic-a1.aliexpress-media.com/kf/S836ef28c281c4c6380198f86d991d6e7n.jpg,,for DDPAI Dash Cam Z60 PRO / Z60 suction cup bracket,UGX 54406,UGX 49448,9%,UGX,7.0,UGX 3461,7.0,UGX 3461,79,92.2%,https://s.click.aliexpress.com/e/_c4pzFpPF,,,,,,
1005011883680233,https://ae-pic-a1.aliexpress-media.com/kf/S118c4c58df124480b30f73b6d72b8e556.jpg,,1PC 2 Pole Double Throw Knife Disconnect Switch 32A 63A 100A DPDT Cutter Safety Disconnect Switch Power Disconnect Switch,UGX 97293,UGX 46581,52%,UGX,7.0,UGX 3261,7.0,UGX 3261,128,89.1%,https://s.click.aliexpress.com/e/_c3nUznAp,,,,,,
1005012365589298,https://ae-pic-a1.aliexpress-media.com/kf/Sa7582ca2df774855896a46dc121db61et.jpg,,"1/4 UNC Screw Compatibility:Designed With A 1/4 UNC Screw, The Handle Fits Perfectly With Convoy 3X21B And 3X21C Flashlights",UGX 101927,UGX 42197,58%,UGX,7.0,UGX 2954,7.0,UGX 2954,5,60.0%,https://s.click.aliexpress.com/e/_c4knxKjf,,,,,,
1005008370874953,https://ae-pic-a1.aliexpress-media.com/kf/S9d012e960c9d40e0980af1cafc0794d3b.jpg,,Pet Cat Water Pump Fountain Anti-dry Burning Motor Replacement for Cat Flowers Drinking Bowl Water Dispenser Pet Products,UGX 145725,UGX 67880,53%,UGX,7.0,UGX 4752,7.0,UGX 4752,1040,95.0%,https://s.click.aliexpress.com/e/_c2zm09y9,,,,,,
1005009203369126,https://ae-pic-a1.aliexpress-media.com/kf/Sc60f55eb0cc34ebda6f815da50e63ffbE.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2677392052/p/1/e/6/t/10301/4000211106411.mp4,10/12L Camping Water Container Outdoor Water Bucket Large Capacity Portable Water Bag Detachable Faucet Picnic Drive Water Tank,UGX 297357,UGX 146613,50%,UGX,7.0,UGX 10263,7.0,UGX 10263,40,91.3%,https://s.click.aliexpress.com/e/_c3DHdLW1,,,,,,
1005006367488818,https://ae-pic-a1.aliexpress-media.com/kf/S3f8792ddc611475e931bd89e01978e75z.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/240070091/p/1/e/6/t/10301/1100198319725.mp4,New Antistress Fidget Compression Sensory  New Novelty Magic Dice Toys for Children Adults Stress Relief Toys Kids juguetes Toys,UGX 51281,UGX 23574,54%,UGX,7.0,UGX 1650,7.0,UGX 1650,372,91.4%,https://s.click.aliexpress.com/e/_c4pc49Cd,,,,,,
1005007010437525,https://ae-pic-a1.aliexpress-media.com/kf/Sf474f5895edf44db9d2034bb31e3ea92I.jpg,,Dash Cam 4K UHD Recording Car Camera DVR Night Vision Video Recorder Built-In Wi-Fi Support GPS 24H Parking,UGX 406779,UGX 145811,64%,UGX,7.0,UGX 10207,7.0,UGX 10207,11948,92.6%,https://s.click.aliexpress.com/e/_c3H0BqIH,,,,,,
1005010238148080,https://ae-pic-a1.aliexpress-media.com/kf/S00008a1e68b74b6d9633fce968c6e21ds.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/17380292000/p/1/e/6/t/10301/321009659078.mp4,TOMZN Din Rail 110V 230V AC Adjustable Over Under Voltage Protective Device Protector Relay Monitor Current Limit 40A 63A 80A,UGX 119070,UGX 55085,53%,UGX,7.0,UGX 3856,7.0,UGX 3856,3224,97.5%,https://s.click.aliexpress.com/e/_c4MMh7Jj,,,,,,
1005010119545954,https://ae-pic-a1.aliexpress-media.com/kf/S649be46236e64a16bd1b689c7c00320dt.jpg,,MXQ PRO MAX TV Box Android 2.4G&5G WiFi Original S905L Quad Core Media Player Mxq Pro HDR+ 4K Set Top Box IPTV Netflix YouTube,UGX 292399,UGX 143274,51%,UGX,3.0,UGX 4298,3.0,UGX 4298,582,84.4%,https://s.click.aliexpress.com/e/_c4TYGIdL,TETALS,2025-10-11 00:00:00,2026-06-30 00:59:59,UGX 36.68,1995,UGX 446.30
1005009516371966,https://ae-pic-a1.aliexpress-media.com/kf/Sd0729be986854e1a957ce767098f21bfJ.jpg,,for DDPAI Dash Cam Z60 pro 4K CPL Filter Rear camera CPL HD Lens Dust Protection Anti Glare CPL Filter,UGX 91544,UGX 82455,9%,UGX,7.0,UGX 5772,7.0,UGX 5772,15,85.6%,https://s.click.aliexpress.com/e/_c3t6z32Z,,,,,,
1005012134939401,https://ae-pic-a1.aliexpress-media.com/kf/S1edca6c4e83e4dafbd2661213cced7398.jpg,,YEMAO M12 Pocket Flashlight 300 Lumens USB-C Charging Aluminum EDC Keychain Light With Power Display,UGX 103920,UGX 44697,56%,UGX,7.0,UGX 3129,7.0,UGX 3129,33,86.0%,https://s.click.aliexpress.com/e/_c4NZnkD3,,,,,,
1005010620994509,https://ae-pic-a1.aliexpress-media.com/kf/Sb13437b676374fecb47782f94186baf4D.jpg,,For DDPAI Z60 Pro 4K Dash Cam Upgraded WDR Rear Camera Z60 PRO Sony  im307 1080P HD Waterproof AHD Car Rear View Camera,UGX 251787,UGX 231132,8%,UGX,7.0,UGX 16179,7.0,UGX 16179,5,,https://s.click.aliexpress.com/e/_c3lrVTQh,,,,,,
1005008488261165,https://ae-pic-a1.aliexpress-media.com/kf/Sa9c6be8bfd6d437ebb09849659fa013de.jpg,,"2025 New Hot Dashboard Tablet Holder for Car Suction Car Mount With for All 7""-15"" Pad Tablet and 4"" - 7""Straight Panel Phone",UGX 176856,UGX 86362,51%,UGX,9.0,UGX 7773,9.0,UGX 7773,110,95.4%,https://s.click.aliexpress.com/e/_c3y4RBm1,,,,,,
1005006801931062,https://ae-pic-a1.aliexpress-media.com/kf/S382879bd595a42e1afeb3beee5618779t.png,,BQCC 10.26 Inch Portable Wireless Carplay Screen HD Rear Reversing Camera Car Radio DVR MP5 Multimedia Video Player Android Auto,UGX 694391,UGX 340250,51%,UGX,7.0,UGX 23818,7.0,UGX 23818,2854,85.6%,https://s.click.aliexpress.com/e/_c4m9PPrb,,,,,,
1005005837909666,https://ae-pic-a1.aliexpress-media.com/kf/Sfcc7476eedd54c119c5afe8024132e13D.jpg,,110VAC 120VAC 40A 63A  Din Rail Dual Display Adjustable Over Voltage Current and Under Voltage Protective Device Protector Relay,UGX 57711,UGX 55645,3%,UGX,7.0,UGX 3895,7.0,UGX 3895,876,96.2%,https://s.click.aliexpress.com/e/_c38hsCJB,,,,,,
1005009399592209,https://ae-pic-a1.aliexpress-media.com/kf/S6cf01ddbafde4e39b6dbed70cb89143fT.jpg,,6-fold 800W Foldable Solar Panel 20w/h  Portable Solar Panels Charger USB 5V DC Full Time Power Solar Panel Mobile Power Supply,UGX 313864,UGX 148587,52%,UGX,7.0,UGX 10401,7.0,UGX 10401,455,88.1%,https://s.click.aliexpress.com/e/_c4cWue0p,,,,,,
1005010407329536,https://ae-pic-a1.aliexpress-media.com/kf/Sd4e12d2ebf1e487e98b287e2e8c661baD.jpg,,JBD Car Start Smart BMS 3S 4S 12V LiFePO4 Li-ion Battery with BT UART Heating 60A 100A 120A 150A 200A Battery Management System,UGX 135338,UGX 133272,1%,UGX,7.0,UGX 9329,7.0,UGX 9329,165,94.2%,https://s.click.aliexpress.com/e/_c3BxnxyN,,,,,,
1005006680359678,https://ae-pic-a1.aliexpress-media.com/kf/Sa503178ce71448f8908f55579d0002fcv.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/251455958/p/1/e/6/t/10301/1100215667875.mp4,4K 8MP HD Wifi PTZ Camera Outdoor 4MP Dual Lens Dual Screen AI Auto Tracking IP Camera CCTV Audio Video Surveillance P2P iCSee,UGX 333978,UGX 164923,50%,UGX,7.0,UGX 11545,7.0,UGX 11545,569,91.2%,https://s.click.aliexpress.com/e/_c3UtSRJL,,,,,,
1005009748356967,https://ae-pic-a1.aliexpress-media.com/kf/Sa6bccc15f3b14f719dc5d47c0f0c6468Z.jpg,,For Ford F150 F-Series F-150 SVT Raptor 2009- 2014 Side Rear View Mirror Indicator LED Dynamic Turn Signal Light Sequential Lamp,UGX 61098,UGX 61098,0%,UGX,7.0,UGX 4277,7.0,UGX 4277,0,100.0%,https://s.click.aliexpress.com/e/_c3fOtktj,,,,,,
1005010620898656,https://ae-pic-a1.aliexpress-media.com/kf/S2593028d23ec42a1a5d6a936c6714c240.jpg,,for DDPAI Rear Camera CPL Filter Lens Dust Protection Anti Glare for DDPAI Z90Master / Z90 PRO Rear Camera CPL Filter,UGX 74813,UGX 67377,9%,UGX,7.0,UGX 4716,7.0,UGX 4716,11,100.0%,https://s.click.aliexpress.com/e/_c4ErNIe5,,,,,,
1005010450932993,https://ae-pic-a1.aliexpress-media.com/kf/Se7add7ef93ec4304bd3132328ce369bb1.jpg,,YM-A200M 5200LM Portable High-performance LED Handheld Flashlight With Magnetic/Clip Torch Perfect For Outdoor Hiking Camping,UGX 383437,UGX 189652,50%,UGX,7.0,UGX 13276,7.0,UGX 13276,121,95.4%,https://s.click.aliexpress.com/e/_c4LSdxj7,,,,,,
1005011973715672,https://ae-pic-a1.aliexpress-media.com/kf/S16d662108c854d769500df34a85b6608r.jpg,,Wurkkos TS26 3400-Lumen RGB Flashlight: 21700 Portable EDC Professional Outdoor Light with Magnetic Tail Cap,UGX 374144,UGX 162556,56%,UGX,7.0,UGX 11379,7.0,UGX 11379,26,85.0%,https://s.click.aliexpress.com/e/_c33x6GN3,,,,,,
